Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
601,0.00,0.00,0.00,33080.60,0.00
602,0.00,0.00,0.00,33146.90,0.00
603,0.00,0.00,0.00,33184.50,0.00
604,0.00,0.00,0.00,33288.90,0.00
605,0.00,0.00,0.00,33254.60,0.00
606,0.00,0.00,0.00,33313.40,0.00
607,0.00,0.00,0.00,33385.00,0.00
608,0.00,0.00,0.00,33405.10,0.00
609,0.00,0.00,0.00,33513.20,0.00
610,0.00,0.00,0.00,33548.20,0.00
611,0.00,0.00,0.00,33632.70,0.00
612,0.00,0.00,0.00,33775.20,0.00
613,0.00,0.00,0.00,33757.80,0.00
614,0.00,0.00,0.00,33877.10,0.00
615,0.00,0.00,0.00,33867.50,0.00
616,0.00,0.00,0.00,33854.40,0.00
617,0.00,0.00,0.00,34042.00,0.00
618,0.00,0.00,0.00,34018.10,0.00
619,0.00,0.00,0.00,34134.20,0.00
620,0.00,0.00,0.00,34227.30,0.00
621,0.00,0.00,0.00,34251.80,0.00
622,0.00,0.00,0.00,34369.90,0.00
623,0.00,0.00,0.00,34392.10,0.00
624,0.00,0.00,0.00,34438.00,0.00
625,0.00,0.00,0.00,34551.20,0.00
626,0.00,0.00,0.00,34522.40,0.00
627,0.00,0.00,0.00,34626.40,0.00
628,0.00,0.00,0.00,34649.40,0.00
629,0.00,0.00,0.00,34749.40,0.00
630,0.00,0.00,0.00,34745.30,0.00
631,0.00,0.00,0.00,34835.70,0.00
632,0.00,0.00,0.00,34919.30,0.00
633,0.00,0.00,0.00,34992.70,0.00
634,0.00,0.00,0.00,35036.80,0.00
635,0.00,0.00,0.00,35134.30,0.00
636,0.00,0.00,0.00,35190.60,0.00
637,0.00,0.00,0.00,35246.90,0.00
638,0.00,0.00,0.00,35306.90,0.00
639,0.00,0.00,0.00,35340.50,0.00
640,0.00,0.00,0.00,35460.40,0.00
641,0.00,0.00,0.00,35468.00,0.00
642,0.00,0.00,0.00,35467.80,0.00
643,0.00,0.00,0.00,35628.00,0.00
644,0.00,0.00,0.00,35643.50,0.00
645,0.00,0.00,0.00,35747.10,0.00
646,0.00,0.00,0.00,35804.30,0.00
647,0.00,0.00,0.00,35840.90,0.00
648,0.00,0.00,0.00,35953.90,0.00
649,0.00,0.00,0.00,35909.50,0.00
650,0.00,0.00,0.00,36082.30,0.00
651,0.00,0.00,0.00,36124.80,0.00
652,0.00,0.00,0.00,36087.70,0.00
653,0.00,0.00,0.00,36160.40,0.00
654,0.00,0.00,0.00,36277.20,0.00
655,0.00,0.00,0.00,36386.10,0.00
656,0.00,0.00,0.00,36464.80,0.00
657,0.00,0.00,0.00,36393.40,0.00
658,0.00,0.00,0.00,36533.70,0.00
659,0.00,0.00,0.00,36630.10,0.00
660,0.00,0.00,0.00,36645.30,0.00
661,0.00,0.00,0.00,36678.50,0.00
662,0.00,0.00,0.00,36773.50,0.00
663,0.00,0.00,0.00,36734.40,0.00
664,0.00,0.00,0.00,36993.20,0.00
665,0.00,0.00,0.00,36937.40,0.00
666,0.00,0.00,0.00,37007.40,0.00
667,0.00,0.00,0.00,37167.00,0.00
668,0.00,0.00,0.00,37131.70,0.00
669,0.00,0.00,0.00,37272.20,0.00
670,0.00,0.00,0.00,37200.40,0.00
671,0.00,0.00,0.00,37288.20,0.00
672,0.00,0.00,0.00,37345.00,0.00
673,0.00,0.00,0.00,37494.90,0.00
674,0.00,0.00,0.00,37476.20,0.00
675,0.00,0.00,0.00,37660.30,0.00
676,0.00,0.00,0.00,37652.50,0.00
677,0.00,0.00,0.00,37736.10,0.00
678,0.00,0.00,0.00,37684.10,0.00
679,0.00,0.00,0.00,37793.10,0.00
680,0.00,0.00,0.00,37801.50,0.00
681,0.00,0.00,0.00,37920.70,0.00
682,0.00,0.00,0.00,38089.70,0.00
683,0.00,0.00,0.00,37996.90,0.00
684,0.00,0.00,0.00,38148.10,0.00
685,0.00,0.00,0.00,38194.70,0.00
686,0.00,0.00,0.00,38245.60,0.00
687,0.00,0.00,0.00,38196.60,0.00
688,0.00,0.00,0.00,38374.60,0.00
689,0.00,0.00,0.00,38401.60,0.00
690,0.00,0.00,0.00,38425.60,0.00
691,0.00,0.00,0.00,38414.20,0.00
692,0.00,0.00,0.00,38555.70,0.00
693,0.00,0.00,0.00,38740.30,0.00
694,0.00,0.00,0.00,38746.40,0.00
695,0.00,0.00,0.00,38676.80,0.00
696,0.00,0.00,0.00,38949.90,0.00
697,0.00,0.00,0.00,39011.80,0.00
698,0.00,0.00,0.00,39073.60,0.00
699,0.00,0.00,0.00,39021.40,0.00
700,0.00,0.00,0.00,39065.30,0.00
701,0.00,0.00,0.00,39109.50,0.00
702,0.00,0.00,0.00,39256.60,0.00
703,0.00,0.00,0.00,39302.50,0.00
704,0.00,0.00,0.00,39439.00,0.00
705,0.00,0.00,0.00,39470.50,0.00
706,0.00,0.00,0.00,39418.10,0.00
707,0.00,0.00,0.00,39666.60,0.00
708,0.00,0.00,0.00,39700.00,0.00
709,0.00,0.00,0.00,39687.10,0.00
710,0.00,0.00,0.00,39736.50,0.00
711,0.00,0.00,0.00,39731.30,0.00
712,0.00,0.00,0.00,39931.50,0.00
713,0.00,0.00,0.00,39976.90,0.00
714,0.00,0.00,0.00,40096.40,0.00
715,0.00,0.00,0.00,40056.30,0.00
716,0.00,0.00,0.00,40294.50,0.00
717,0.00,0.00,0.00,40296.50,0.00
718,0.00,0.00,0.00,40348.50,0.00
719,0.00,0.00,0.00,40336.00,0.00
720,0.00,0.00,0.00,40545.40,0.00
721,0.00,0.00,0.00,40397.90,0.00
722,0.00,0.00,0.00,40510.20,0.00
723,0.00,0.00,0.00,40577.60,0.00
724,0.00,0.00,0.00,40674.70,0.00
725,0.00,0.00,0.00,40744.10,0.00
726,0.00,0.00,0.00,40766.00,0.00
727,0.00,0.00,0.00,40859.40,0.00
728,0.00,0.00,0.00,40870.80,0.00
729,0.00,0.00,0.00,41060.50,0.00
730,0.00,0.00,0.00,41051.10,0.00
731,0.00,0.00,0.00,41122.40,0.00
732,0.00,0.00,0.00,41241.10,0.00
733,0.00,0.00,0.00,41230.20,0.00
734,0.00,0.00,0.00,41244.00,0.00
735,0.00,0.00,0.00,41334.80,0.00
736,0.00,0.00,0.00,41421.70,0.00
737,0.00,0.00,0.00,41543.00,0.00
738,0.00,0.00,0.00,41667.50,0.00
739,0.00,0.00,0.00,41601.10,0.00
740,0.00,0.00,0.00,41766.20,0.00
741,0.00,0.00,0.00,41700.50,0.00
742,0.00,0.00,0.00,41769.50,0.00
743,0.00,0.00,0.00,41906.00,0.00
744,0.00,0.00,0.00,41963.90,0.00
745,0.00,0.00,0.00,41993.60,0.00
746,0.00,0.00,0.00,42040.90,0.00
747,0.00,0.00,0.00,42160.30,0.00
748,0.00,0.00,0.00,42283.30,0.00
749,0.00,0.00,0.00,42273.30,0.00
750,0.00,0.00,0.00,42342.60,0.00
751,0.00,0.00,0.00,42396.20,0.00
752,0.00,0.00,0.00,42557.00,0.00
753,0.00,0.00,0.00,42562.80,0.00
754,0.00,0.00,0.00,42476.00,0.00
755,0.00,0.00,0.00,42700.80,0.00
756,0.00,0.00,0.00,42771.00,0.00
757,0.00,0.00,0.00,42799.20,0.00
758,0.00,0.00,0.00,42961.00,0.00
759,0.00,0.00,0.00,42844.40,0.00
760,0.00,0.00,0.00,42994.80,0.00
761,0.00,0.00,0.00,43041.10,0.00
762,0.00,0.00,0.00,43094.80,0.00
763,0.00,0.00,0.00,43143.50,0.00
764,0.00,0.00,0.00,43259.80,0.00
765,0.00,0.00,0.00,43394.10,0.00
766,0.00,0.00,0.00,43450.50,0.00
767,0.00,0.00,0.00,43447.30,0.00
768,0.00,0.00,0.00,43404.70,0.00
769,0.00,0.00,0.00,43540.90,0.00
770,0.00,0.00,0.00,43554.30,0.00
771,0.00,0.00,0.00,43827.80,0.00
772,0.00,0.00,0.00,43732.50,0.00
773,0.00,0.00,0.00,43850.00,0.00
774,0.00,0.00,0.00,43901.30,0.00
775,0.00,0.00,0.00,43998.90,0.00
776,0.00,0.00,0.00,44023.50,0.00
777,0.00,0.00,0.00,44161.70,0.00
778,0.00,0.00,0.00,44186.70,0.00
779,0.00,0.00,0.00,44352.50,0.00
780,0.00,0.00,0.00,44345.20,0.00
781,0.00,0.00,0.00,44430.30,0.00
782,0.00,0.00,0.00,44382.90,0.00
783,0.00,0.00,0.00,44501.90,0.00
784,0.00,0.00,0.00,44569.20,0.00
785,0.00,0.00,0.00,44562.60,0.00
786,0.00,0.00,0.00,44548.80,0.00
787,0.00,0.00,0.00,44673.80,0.00
788,0.00,0.00,0.00,44896.40,0.00
789,0.00,0.00,0.00,44801.90,0.00
790,0.00,0.00,0.00,45035.90,0.00
791,0.00,0.00,0.00,45085.20,0.00
792,0.00,0.00,0.00,45174.60,0.00
793,0.00,0.00,0.00,45150.40,0.00
794,0.00,0.00,0.00,45162.20,0.00
795,0.00,0.00,0.00,45323.50,0.00
796,0.00,0.00,0.00,45390.00,0.00
797,0.00,0.00,0.00,45463.50,0.00
798,0.00,0.00,0.00,45455.20,0.00
799,0.00,0.00,0.00,45565.30,0.00
800,0.00,0.00,0.00,45570.70,0.00
801,0.00,0.00,0.00,45757.00,0.00
802,0.00,0.00,0.00,45846.80,0.00
803,0.00,0.00,0.00,45755.90,0.00
804,0.00,0.00,0.00,45818.20,0.00
805,0.00,0.00,0.00,45841.00,0.00
806,0.00,0.00,0.00,46001.60,0.00
807,0.00,0.00,0.00,46131.30,0.00
808,0.00,0.00,0.00,46141.40,0.00
809,0.00,0.00,0.00,46233.50,0.00
810,0.00,0.00,0.00,46286.80,0.00
811,0.00,0.00,0.00,46364.40,0.00
812,0.00,0.00,0.00,46401.50,0.00
813,0.00,0.00,0.00,46519.60,0.00
814,0.00,0.00,0.00,46425.50,0.00
815,0.00,0.00,0.00,46602.40,0.00
816,0.00,0.00,0.00,46701.30,0.00
817,0.00,0.00,0.00,46735.60,0.00
818,0.00,0.00,0.00,46894.30,0.00
819,0.00,0.00,0.00,46852.80,0.00
820,0.00,0.00,0.00,46938.70,0.00
821,0.00,0.00,0.00,46841.70,0.00
822,0.00,0.00,0.00,46992.90,0.00
823,0.00,0.00,0.00,47112.20,0.00
824,0.00,0.00,0.00,47206.00,0.00
825,0.00,0.00,0.00,47283.50,0.00
826,0.00,0.00,0.00,47368.80,0.00
827,0.00,0.00,0.00,47253.70,0.00
828,0.00,0.00,0.00,47457.20,0.00
829,0.00,0.00,0.00,47532.70,0.00
830,0.00,0.00,0.00,47616.80,0.00
831,0.00,0.00,0.00,47625.70,0.00
832,0.00,0.00,0.00,47699.30,0.00
833,0.00,0.00,0.00,47669.50,0.00
834,0.00,0.00,0.00,47935.30,0.00
835,0.00,0.00,0.00,47808.80,0.00
836,0.00,0.00,0.00,47937.90,0.00
837,0.00,0.00,0.00,48101.80,0.00
838,0.00,0.00,0.00,48104.30,0.00
839,0.00,0.00,0.00,48153.30,0.00
840,0.00,0.00,0.00,48138.00,0.00
841,0.00,0.00,0.00,48288.00,0.00
842,0.00,0.00,0.00,48401.10,0.00
843,0.00,0.00,0.00,48528.40,0.00
844,0.00,0.00,0.00,48347.20,0.00
845,0.00,0.00,0.00,48549.40,0.00
846,0.00,0.00,0.00,48570.00,0.00
847,0.00,0.00,0.00,48721.40,0.00
848,0.00,0.00,0.00,48738.20,0.00
849,0.00,0.00,0.00,48790.40,0.00
850,0.00,0.00,0.00,48815.40,0.00
851,0.00,0.00,0.00,49058.00,0.00
852,0.00,0.00,0.00,49051.50,0.00
853,0.00,0.00,0.00,49004.70,0.00
854,0.00,0.00,0.00,49242.80,0.00
855,0.00,0.00,0.00,49394.40,0.00
856,0.00,0.00,0.00,49405.50,0.00
857,0.00,0.00,0.00,49307.90,0.00
858,0.00,0.00,0.00,49358.90,0.00
859,0.00,0.00,0.00,49469.80,0.00
860,0.00,0.00,0.00,49549.00,0.00
861,0.00,0.00,0.00,49638.30,0.00
862,0.00,0.00,0.00,49443.80,0.00
863,0.00,0.00,0.00,49730.50,0.00
864,0.00,0.00,0.00,49789.50,0.00
865,0.00,0.00,0.00,49935.50,0.00
866,0.00,0.00,0.00,49842.70,0.00
867,0.00,0.00,0.00,50106.40,0.00
868,0.00,0.00,0.00,50072.50,0.00
869,0.00,0.00,0.00,50195.40,0.00
870,0.00,0.00,0.00,50147.60,0.00
871,0.00,0.00,0.00,50401.50,0.00
872,0.00,0.00,0.00,50395.70,0.00
873,0.00,0.00,0.00,50432.60,0.00
874,0.00,0.00,0.00,50494.70,0.00
875,0.00,0.00,0.00,50577.20,0.00
876,0.00,0.00,0.00,50659.40,0.00
877,0.00,0.00,0.00,50677.00,0.00
878,0.00,0.00,0.00,50663.30,0.00
879,0.00,0.00,0.00,50776.10,0.00
880,0.00,0.00,0.00,50882.10,0.00
881,0.00,0.00,0.00,51037.90,0.00
882,0.00,0.00,0.00,50980.00,0.00
883,0.00,0.00,0.00,51150.50,0.00
884,0.00,0.00,0.00,51200.20,0.00
885,0.00,0.00,0.00,51352.30,0.00
886,0.00,0.00,0.00,51331.00,0.00
887,0.00,0.00,0.00,51482.20,0.00
888,0.00,0.00,0.00,51314.70,0.00
889,0.00,0.00,0.00,51455.20,0.00
890,0.00,0.00,0.00,51471.60,0.00
891,0.00,0.00,0.00,51684.50,0.00
892,0.00,0.00,0.00,51784.40,0.00
893,0.00,0.00,0.00,51732.00,0.00
894,0.00,0.00,0.00,51834.60,0.00
895,0.00,0.00,0.00,51958.50,0.00
896,0.00,0.00,0.00,52084.90,0.00
897,0.00,0.00,0.00,51894.00,0.00
898,0.00,0.00,0.00,52006.70,0.00
899,0.00,0.00,0.00,52223.70,0.00
900,0.00,0.00,0.00,52305.80,0.00
901,0.00,0.00,0.00,52411.30,0.00
902,0.00,0.00,0.00,52369.40,0.00
903,0.00,0.00,0.00,52455.50,0.00
904,0.00,0.00,0.00,52553.20,0.00
905,0.00,0.00,0.00,52605.00,0.00
906,0.00,0.00,0.00,52715.60,0.00
907,0.00,0.00,0.00,52671.20,0.00
908,0.00,0.00,0.00,52830.00,0.00
909,0.00,0.00,0.00,52739.60,0.00
910,0.00,0.00,0.00,52989.30,0.00
911,0.00,0.00,0.00,52872.20,0.00
912,0.00,0.00,0.00,53084.60,0.00
913,0.00,0.00,0.00,52935.40,0.00
914,0.00,0.00,0.00,53131.60,0.00
915,0.00,0.00,0.00,53178.80,0.00
916,0.00,0.00,0.00,53242.90,0.00
917,0.00,0.00,0.00,53293.60,0.00
918,0.00,0.00,0.00,53502.80,0.00
919,0.00,0.00,0.00,53545.40,0.00
920,0.00,0.00,0.00,53530.50,0.00
921,0.00,0.00,0.00,53531.70,0.00
922,0.00,0.00,0.00,53648.20,0.00
923,0.00,0.00,0.00,53762.70,0.00
924,0.00,0.00,0.00,53783.50,0.00
925,0.00,0.00,0.00,53892.20,0.00
926,0.00,0.00,0.00,53835.60,0.00
927,0.00,0.00,0.00,54149.50,0.00
928,0.00,0.00,0.00,54166.40,0.00
929,0.00,0.00,0.00,54123.40,0.00
930,0.00,0.00,0.00,54277.10,0.00
931,0.00,0.00,0.00,54154.90,0.00
932,0.00,0.00,0.00,54375.50,0.00
933,0.00,0.00,0.00,54421.90,0.00
934,0.00,0.00,0.00,54498.60,0.00
935,0.00,0.00,0.00,54414.10,0.00
936,0.00,0.00,0.00,54728.30,0.00
937,0.00,0.00,0.00,54603.70,0.00
938,0.00,0.00,0.00,54729.40,0.00
939,0.00,0.00,0.00,54776.20,0.00
940,0.00,0.00,0.00,54773.40,0.00
941,0.00,0.00,0.00,54860.50,0.00
942,0.00,0.00,0.00,54992.60,0.00
943,0.00,0.00,0.00,55111.00,0.00
944,0.00,0.00,0.00,55139.00,0.00
945,0.00,0.00,0.00,55228.30,0.00
946,0.00,0.00,0.00,55224.80,0.00
947,0.00,0.00,0.00,55185.50,0.00
948,0.00,0.00,0.00,55429.90,0.00
949,0.00,0.00,0.00,55569.10,0.00
950,0.00,0.00,0.00,55462.90,0.00
951,0.00,0.00,0.00,55466.60,0.00
952,0.00,0.00,0.00,55761.20,0.00
953,0.00,0.00,0.00,55634.90,0.00
954,0.00,0.00,0.00,55785.40,0.00
955,0.00,0.00,0.00,55820.60,0.00
956,0.00,0.00,0.00,55841.70,0.00
957,0.00,0.00,0.00,55953.50,0.00
958,0.00,0.00,0.00,55943.10,0.00
959,0.00,0.00,0.00,56121.30,0.00
960,0.00,0.00,0.00,56134.90,0.00
961,0.00,0.00,0.00,56180.90,0.00
962,0.00,0.00,0.00,56329.00,0.00
963,0.00,0.00,0.00,56293.60,0.00
964,0.00,0.00,0.00,56518.70,0.00
965,0.00,0.00,0.00,56493.00,0.00
966,0.00,0.00,0.00,56537.10,0.00
967,0.00,0.00,0.00,56719.30,0.00
968,0.00,0.00,0.00,56609.90,0.00
969,0.00,0.00,0.00,56592.60,0.00
970,0.00,0.00,0.00,56925.60,0.00
971,0.00,0.00,0.00,56930.30,0.00
972,0.00,0.00,0.00,56992.40,0.00
973,0.00,0.00,0.00,56903.40,0.00
974,0.00,0.00,0.00,57174.40,0.00
975,0.00,0.00,0.00,57147.20,0.00
976,0.00,0.00,0.00,57191.70,0.00
977,0.00,0.00,0.00,57335.70,0.00
978,0.00,0.00,0.00,57292.60,0.00
979,0.00,0.00,0.00,57551.00,0.00
980,0.00,0.00,0.00,57439.90,0.00
981,0.00,0.00,0.00,57493.60,0.00
982,0.00,0.00,0.00,57721.90,0.00
983,0.00,0.00,0.00,57625.50,0.00
984,0.00,0.00,0.00,57796.70,0.00
985,0.00,0.00,0.00,57658.90,0.00
986,0.00,0.00,0.00,57948.50,0.00
987,0.00,0.00,0.00,58046.50,0.00
988,0.00,0.00,0.00,57942.60,0.00
989,0.00,0.00,0.00,58047.40,0.00
990,0.00,0.00,0.00,58060.70,0.00
991,0.00,0.00,0.00,58208.90,0.00
992,0.00,0.00,0.00,58308.40,0.00
993,0.00,0.00,0.00,58301.20,0.00
994,0.00,0.00,0.00,58256.20,0.00
995,0.00,0.00,0.00,58494.70,0.00
996,0.00,0.00,0.00,58472.70,0.00
997,0.00,0.00,0.00,58616.50,0.00
998,0.00,0.00,0.00,58635.60,0.00
999,0.00,0.00,0.00,58767.20,0.00
1000,0.00,0.00,0.00,58837.30,0.00
