Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
490,550434.80,0.00,0.00,0.00,0.00
491,549878.20,0.00,0.00,0.00,0.00
492,557411.50,0.00,0.00,0.00,0.00
493,550393.30,0.00,0.00,0.00,0.00
494,558074.00,0.00,0.00,0.00,0.00
495,556036.90,0.00,0.00,0.00,0.00
496,563045.80,0.00,0.00,0.00,0.00
497,563307.50,0.00,0.00,0.00,0.00
498,568844.50,0.00,0.00,0.00,0.00
499,570781.90,0.00,0.00,0.00,0.00
500,571680.30,0.00,0.00,0.00,0.00
501,570185.10,0.00,0.00,0.00,0.00
502,575682.60,0.00,0.00,0.00,0.00
503,579026.20,0.00,0.00,0.00,0.00
504,580690.60,0.00,0.00,0.00,0.00
505,579612.60,0.00,0.00,0.00,0.00
506,581272.60,0.00,0.00,0.00,0.00
507,588637.50,0.00,0.00,0.00,0.00
508,589810.40,0.00,0.00,0.00,0.00
509,591701.40,0.00,0.00,0.00,0.00
510,601738.10,0.00,0.00,0.00,0.00
511,598263.50,0.00,0.00,0.00,0.00
512,597141.90,0.00,0.00,0.00,0.00
513,603833.40,0.00,0.00,0.00,0.00
514,599228.80,0.00,0.00,0.00,0.00
515,603538.90,0.00,0.00,0.00,0.00
516,611850.50,0.00,0.00,0.00,0.00
517,612570.30,0.00,0.00,0.00,0.00
518,612290.60,0.00,0.00,0.00,0.00
519,616139.10,0.00,0.00,0.00,0.00
520,620263.00,0.00,0.00,0.00,0.00
521,612994.40,0.00,0.00,0.00,0.00
522,621664.20,0.00,0.00,0.00,0.00
523,619834.40,0.00,0.00,0.00,0.00
524,626169.30,0.00,0.00,0.00,0.00
525,629611.00,0.00,0.00,0.00,0.00
526,628119.50,0.00,0.00,0.00,0.00
527,639104.00,0.00,0.00,0.00,0.00
528,634956.40,0.00,0.00,0.00,0.00
529,642140.00,0.00,0.00,0.00,0.00
530,638847.20,0.00,0.00,0.00,0.00
531,648114.90,0.00,0.00,0.00,0.00
532,649168.80,0.00,0.00,0.00,0.00
533,650255.10,0.00,0.00,0.00,0.00
534,652988.30,0.00,0.00,0.00,0.00
535,649386.90,0.00,0.00,0.00,0.00
536,656430.50,0.00,0.00,0.00,0.00
537,650979.80,0.00,0.00,0.00,0.00
538,664214.10,0.00,0.00,0.00,0.00
539,660414.70,0.00,0.00,0.00,0.00
540,668242.10,0.00,0.00,0.00,0.00
541,667690.90,0.00,0.00,0.00,0.00
542,665581.60,0.00,0.00,0.00,0.00
543,669123.40,0.00,0.00,0.00,0.00
544,679660.30,0.00,0.00,0.00,0.00
545,674929.00,0.00,0.00,0.00,0.00
546,683400.80,0.00,0.00,0.00,0.00
547,680583.60,0.00,0.00,0.00,0.00
548,685990.10,0.00,0.00,0.00,0.00
549,686493.10,0.00,0.00,0.00,0.00
550,691036.60,0.00,0.00,0.00,0.00
551,694148.40,0.00,0.00,0.00,0.00
552,693226.20,0.00,0.00,0.00,0.00
553,692999.80,0.00,0.00,0.00,0.00
554,695820.10,0.00,0.00,0.00,0.00
555,703760.90,0.00,0.00,0.00,0.00
556,702720.60,0.00,0.00,0.00,0.00
557,705092.20,0.00,0.00,0.00,0.00
558,710105.10,0.00,0.00,0.00,0.00
559,711818.00,0.00,0.00,0.00,0.00
560,713493.10,0.00,0.00,0.00,0.00
561,714309.80,0.00,0.00,0.00,0.00
562,723307.10,0.00,0.00,0.00,0.00
563,723986.30,0.00,0.00,0.00,0.00
564,723934.70,0.00,0.00,0.00,0.00
565,733957.40,0.00,0.00,0.00,0.00
566,732867.50,0.00,0.00,0.00,0.00
567,728210.30,0.00,0.00,0.00,0.00
568,746429.80,0.00,0.00,0.00,0.00
569,736960.60,0.00,0.00,0.00,0.00
570,735448.80,0.00,0.00,0.00,0.00
571,745212.00,0.00,0.00,0.00,0.00
572,747216.40,0.00,0.00,0.00,0.00
573,744287.50,0.00,0.00,0.00,0.00
574,747545.80,0.00,0.00,0.00,0.00
575,751439.60,0.00,0.00,0.00,0.00
576,755617.50,0.00,0.00,0.00,0.00
577,756699.30,0.00,0.00,0.00,0.00
578,754853.30,0.00,0.00,0.00,0.00
579,761222.30,0.00,0.00,0.00,0.00
580,769412.30,0.00,0.00,0.00,0.00
581,767777.50,0.00,0.00,0.00,0.00
582,774657.70,0.00,0.00,0.00,0.00
583,766519.40,0.00,0.00,0.00,0.00
584,775458.50,0.00,0.00,0.00,0.00
585,781281.50,0.00,0.00,0.00,0.00
586,781097.90,0.00,0.00,0.00,0.00
587,782849.50,0.00,0.00,0.00,0.00
588,785726.70,0.00,0.00,0.00,0.00
589,787805.70,0.00,0.00,0.00,0.00
590,790993.10,0.00,0.00,0.00,0.00
591,791089.60,0.00,0.00,0.00,0.00
592,800534.30,0.00,0.00,0.00,0.00
593,792993.30,0.00,0.00,0.00,0.00
594,799556.90,0.00,0.00,0.00,0.00
595,803972.00,0.00,0.00,0.00,0.00
596,804038.50,0.00,0.00,0.00,0.00
597,811298.00,0.00,0.00,0.00,0.00
598,809963.10,0.00,0.00,0.00,0.00
